index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes
1152,NZL,ALCOHOL,TOT,LT_CAP15,A,2004,9.1,
1153,NZL,ALCOHOL,TOT,LT_CAP15,A,2005,9.3,
1154,NZL,ALCOHOL,TOT,LT_CAP15,A,2006,9.3,
1155,NZL,ALCOHOL,TOT,LT_CAP15,A,2007,9.2,
1156,NZL,ALCOHOL,TOT,LT_CAP15,A,2008,9.5,
1157,NZL,ALCOHOL,TOT,LT_CAP15,A,2009,9.3,
1158,NZL,ALCOHOL,TOT,LT_CAP15,A,2010,9.6,
1159,NZL,ALCOHOL,TOT,LT_CAP15,A,2011,9.5,
1160,NZL,ALCOHOL,TOT,LT_CAP15,A,2012,9.2,
1161,NZL,ALCOHOL,TOT,LT_CAP15,A,2013,9.2,
1162,NZL,ALCOHOL,TOT,LT_CAP15,A,2014,9.1,
1163,NZL,ALCOHOL,TOT,LT_CAP15,A,2015,8.7,
1164,NZL,ALCOHOL,TOT,LT_CAP15,A,2016,8.9,
1165,NZL,ALCOHOL,TOT,LT_CAP15,A,2017,8.8,
1166,NZL,ALCOHOL,TOT,LT_CAP15,A,2018,8.8,
1167,NZL,ALCOHOL,TOT,LT_CAP15,A,2019,8.8,
1168,NZL,ALCOHOL,TOT,LT_CAP15,A,2020,8.7,
1169,NZL,ALCOHOL,TOT,LT_CAP15,A,2021,8.8,
1170,NZL,ALCOHOL,TOT,LT_CAP15,A,2022,8.7,
1171,NOR,ALCOHOL,TOT,LT_CAP15,A,1960,3.4,
1172,NOR,ALCOHOL,TOT,LT_CAP15,A,1961,3.5,
1173,NOR,ALCOHOL,TOT,LT_CAP15,A,1962,3.5,
1174,NOR,ALCOHOL,TOT,LT_CAP15,A,1963,3.6,
1175,NOR,ALCOHOL,TOT,LT_CAP15,A,1964,3.5,
1176,NOR,ALCOHOL,TOT,LT_CAP15,A,1965,3.7,
1177,NOR,ALCOHOL,TOT,LT_CAP15,A,1966,3.8,
1178,NOR,ALCOHOL,TOT,LT_CAP15,A,1967,4.0,
1179,NOR,ALCOHOL,TOT,LT_CAP15,A,1968,4.3,
1180,NOR,ALCOHOL,TOT,LT_CAP15,A,1969,4.4,
1181,NOR,ALCOHOL,TOT,LT_CAP15,A,1970,4.7,
1182,NOR,ALCOHOL,TOT,LT_CAP15,A,1971,4.9,
1183,NOR,ALCOHOL,TOT,LT_CAP15,A,1972,5.0,
1184,NOR,ALCOHOL,TOT,LT_CAP15,A,1973,5.1,
1185,NOR,ALCOHOL,TOT,LT_CAP15,A,1974,5.5,
1186,NOR,ALCOHOL,TOT,LT_CAP15,A,1975,5.5,
1187,NOR,ALCOHOL,TOT,LT_CAP15,A,1976,5.7,
1188,NOR,ALCOHOL,TOT,LT_CAP15,A,1977,5.7,
1189,NOR,ALCOHOL,TOT,LT_CAP15,A,1978,5.2,
1190,NOR,ALCOHOL,TOT,LT_CAP15,A,1979,5.6,
1191,NOR,ALCOHOL,TOT,LT_CAP15,A,1980,6.0,
1192,NOR,ALCOHOL,TOT,LT_CAP15,A,1981,5.3,
1193,NOR,ALCOHOL,TOT,LT_CAP15,A,1982,4.8,
1194,NOR,ALCOHOL,TOT,LT_CAP15,A,1983,4.9,
1195,NOR,ALCOHOL,TOT,LT_CAP15,A,1984,5.0,
1196,NOR,ALCOHOL,TOT,LT_CAP15,A,1985,5.2,
1197,NOR,ALCOHOL,TOT,LT_CAP15,A,1986,5.3,
1198,NOR,ALCOHOL,TOT,LT_CAP15,A,1987,5.4,
1199,NOR,ALCOHOL,TOT,LT_CAP15,A,1988,5.3,
1200,NOR,ALCOHOL,TOT,LT_CAP15,A,1989,5.1,
1201,NOR,ALCOHOL,TOT,LT_CAP15,A,1990,5.0,
1202,NOR,ALCOHOL,TOT,LT_CAP15,A,1991,4.9,
1203,NOR,ALCOHOL,TOT,LT_CAP15,A,1992,4.7,
1204,NOR,ALCOHOL,TOT,LT_CAP15,A,1993,4.6,
1205,NOR,ALCOHOL,TOT,LT_CAP15,A,1994,4.7,
1206,NOR,ALCOHOL,TOT,LT_CAP15,A,1995,4.8,
1207,NOR,ALCOHOL,TOT,LT_CAP15,A,1996,5.0,
1208,NOR,ALCOHOL,TOT,LT_CAP15,A,1997,5.3,
1209,NOR,ALCOHOL,TOT,LT_CAP15,A,1998,5.2,
1210,NOR,ALCOHOL,TOT,LT_CAP15,A,1999,5.5,
1211,NOR,ALCOHOL,TOT,LT_CAP15,A,2000,5.7,
1212,NOR,ALCOHOL,TOT,LT_CAP15,A,2001,5.5,
1213,NOR,ALCOHOL,TOT,LT_CAP15,A,2002,5.9,
1214,NOR,ALCOHOL,TOT,LT_CAP15,A,2003,6.0,
1215,NOR,ALCOHOL,TOT,LT_CAP15,A,2004,6.2,
1216,NOR,ALCOHOL,TOT,LT_CAP15,A,2005,6.4,
1217,NOR,ALCOHOL,TOT,LT_CAP15,A,2006,6.5,
1218,NOR,ALCOHOL,TOT,LT_CAP15,A,2007,6.6,
1219,NOR,ALCOHOL,TOT,LT_CAP15,A,2008,6.8,
1220,NOR,ALCOHOL,TOT,LT_CAP15,A,2009,6.7,
1221,NOR,ALCOHOL,TOT,LT_CAP15,A,2010,6.6,
1222,NOR,ALCOHOL,TOT,LT_CAP15,A,2011,6.4,
1223,NOR,ALCOHOL,TOT,LT_CAP15,A,2012,6.2,
1224,NOR,ALCOHOL,TOT,LT_CAP15,A,2013,6.2,
1225,NOR,ALCOHOL,TOT,LT_CAP15,A,2014,6.1,
1226,NOR,ALCOHOL,TOT,LT_CAP15,A,2015,6.0,
1227,NOR,ALCOHOL,TOT,LT_CAP15,A,2016,6.0,
1228,NOR,ALCOHOL,TOT,LT_CAP15,A,2017,6.0,
1229,NOR,ALCOHOL,TOT,LT_CAP15,A,2018,6.0,
1230,NOR,ALCOHOL,TOT,LT_CAP15,A,2019,6.1,
1231,NOR,ALCOHOL,TOT,LT_CAP15,A,2020,7.2,
1232,NOR,ALCOHOL,TOT,LT_CAP15,A,2021,7.4,
1233,NOR,ALCOHOL,TOT,LT_CAP15,A,2022,6.6,
1234,POL,ALCOHOL,TOT,LT_CAP15,A,1961,6.3,
1235,POL,ALCOHOL,TOT,LT_CAP15,A,1962,6.1,
1236,POL,ALCOHOL,TOT,LT_CAP15,A,1963,6.2,
1237,POL,ALCOHOL,TOT,LT_CAP15,A,1964,6.2,
1238,POL,ALCOHOL,TOT,LT_CAP15,A,1965,6.4,
1239,POL,ALCOHOL,TOT,LT_CAP15,A,1966,6.6,
1240,POL,ALCOHOL,TOT,LT_CAP15,A,1967,6.9,
1241,POL,ALCOHOL,TOT,LT_CAP15,A,1968,7.4,
1242,POL,ALCOHOL,TOT,LT_CAP15,A,1969,7.7,
1243,POL,ALCOHOL,TOT,LT_CAP15,A,1970,7.6,
1244,POL,ALCOHOL,TOT,LT_CAP15,A,1971,8.0,
1245,POL,ALCOHOL,TOT,LT_CAP15,A,1972,8.6,
1246,POL,ALCOHOL,TOT,LT_CAP15,A,1973,9.2,
1247,POL,ALCOHOL,TOT,LT_CAP15,A,1974,8.7,
1248,POL,ALCOHOL,TOT,LT_CAP15,A,1975,9.6,
1249,POL,ALCOHOL,TOT,LT_CAP15,A,1976,10.8,
1250,POL,ALCOHOL,TOT,LT_CAP15,A,1977,11.3,
1251,POL,ALCOHOL,TOT,LT_CAP15,A,1978,10.9,
1252,POL,ALCOHOL,TOT,LT_CAP15,A,1979,10.9,
1253,POL,ALCOHOL,TOT,LT_CAP15,A,1980,11.5,
1254,POL,ALCOHOL,TOT,LT_CAP15,A,1981,8.7,
1255,POL,ALCOHOL,TOT,LT_CAP15,A,1982,8.5,
1256,POL,ALCOHOL,TOT,LT_CAP15,A,1983,8.6,
1257,POL,ALCOHOL,TOT,LT_CAP15,A,1984,8.7,
1258,POL,ALCOHOL,TOT,LT_CAP15,A,1985,9.4,
1259,POL,ALCOHOL,TOT,LT_CAP15,A,1986,9.7,
1260,POL,ALCOHOL,TOT,LT_CAP15,A,1987,9.7,
1261,POL,ALCOHOL,TOT,LT_CAP15,A,1988,9.5,
1262,POL,ALCOHOL,TOT,LT_CAP15,A,1989,9.2,
1263,POL,ALCOHOL,TOT,LT_CAP15,A,1990,8.3,
1264,POL,ALCOHOL,TOT,LT_CAP15,A,1991,8.8,
1265,POL,ALCOHOL,TOT,LT_CAP15,A,1992,8.3,
1266,POL,ALCOHOL,TOT,LT_CAP15,A,1993,8.4,
1267,POL,ALCOHOL,TOT,LT_CAP15,A,1994,8.3,
1268,POL,ALCOHOL,TOT,LT_CAP15,A,1995,8.1,
1269,POL,ALCOHOL,TOT,LT_CAP15,A,1996,8.1,
1270,POL,ALCOHOL,TOT,LT_CAP15,A,1997,8.6,
1271,POL,ALCOHOL,TOT,LT_CAP15,A,1998,8.4,
1272,POL,ALCOHOL,TOT,LT_CAP15,A,1999,8.3,
1273,POL,ALCOHOL,TOT,LT_CAP15,A,2000,8.4,
1274,POL,ALCOHOL,TOT,LT_CAP15,A,2001,7.8,
1275,POL,ALCOHOL,TOT,LT_CAP15,A,2002,8.1,
1276,POL,ALCOHOL,TOT,LT_CAP15,A,2003,9.1,
1277,POL,ALCOHOL,TOT,LT_CAP15,A,2004,9.2,
1278,POL,ALCOHOL,TOT,LT_CAP15,A,2005,9.1,
1279,POL,ALCOHOL,TOT,LT_CAP15,A,2006,9.9,
1280,POL,ALCOHOL,TOT,LT_CAP15,A,2007,10.3,
1281,POL,ALCOHOL,TOT,LT_CAP15,A,2008,10.8,
1282,POL,ALCOHOL,TOT,LT_CAP15,A,2009,10.2,
1283,POL,ALCOHOL,TOT,LT_CAP15,A,2010,10.0,
1284,POL,ALCOHOL,TOT,LT_CAP15,A,2011,10.3,
1285,POL,ALCOHOL,TOT,LT_CAP15,A,2012,10.2,
1286,POL,ALCOHOL,TOT,LT_CAP15,A,2013,10.8,
1287,POL,ALCOHOL,TOT,LT_CAP15,A,2014,10.5,
1288,POL,ALCOHOL,TOT,LT_CAP15,A,2015,10.5,
1289,POL,ALCOHOL,TOT,LT_CAP15,A,2016,10.5,
1290,POL,ALCOHOL,TOT,LT_CAP15,A,2017,10.6,
1291,POL,ALCOHOL,TOT,LT_CAP15,A,2018,10.7,
1292,POL,ALCOHOL,TOT,LT_CAP15,A,2019,11.0,
1293,POL,ALCOHOL,TOT,LT_CAP15,A,2020,10.9,
1294,POL,ALCOHOL,TOT,LT_CAP15,A,2021,11.0,
1295,PRT,ALCOHOL,TOT,LT_CAP15,A,1961,15.0,
1296,PRT,ALCOHOL,TOT,LT_CAP15,A,1962,15.2,
1297,PRT,ALCOHOL,TOT,LT_CAP15,A,1963,18.5,
1298,PRT,ALCOHOL,TOT,LT_CAP15,A,1964,19.4,
1299,PRT,ALCOHOL,TOT,LT_CAP15,A,1965,19.5,
1300,PRT,ALCOHOL,TOT,LT_CAP15,A,1966,16.9,
1301,PRT,ALCOHOL,TOT,LT_CAP15,A,1967,17.0,
1302,PRT,ALCOHOL,TOT,LT_CAP15,A,1968,18.3,
1303,PRT,ALCOHOL,TOT,LT_CAP15,A,1969,14.0,
1304,PRT,ALCOHOL,TOT,LT_CAP15,A,1970,19.9,
1305,PRT,ALCOHOL,TOT,LT_CAP15,A,1971,16.0,
1306,PRT,ALCOHOL,TOT,LT_CAP15,A,1972,16.2,
1307,PRT,ALCOHOL,TOT,LT_CAP15,A,1973,19.1,
1308,PRT,ALCOHOL,TOT,LT_CAP15,A,1974,18.3,
1309,PRT,ALCOHOL,TOT,LT_CAP15,A,1975,19.6,
1310,PRT,ALCOHOL,TOT,LT_CAP15,A,1976,16.9,
1311,PRT,ALCOHOL,TOT,LT_CAP15,A,1977,13.7,
1312,PRT,ALCOHOL,TOT,LT_CAP15,A,1978,14.0,
1313,PRT,ALCOHOL,TOT,LT_CAP15,A,1979,14.2,
1314,PRT,ALCOHOL,TOT,LT_CAP15,A,1980,14.9,
1315,PRT,ALCOHOL,TOT,LT_CAP15,A,1981,15.4,
1316,PRT,ALCOHOL,TOT,LT_CAP15,A,1982,17.0,
1317,PRT,ALCOHOL,TOT,LT_CAP15,A,1983,15.9,
1318,PRT,ALCOHOL,TOT,LT_CAP15,A,1984,16.4,
1319,PRT,ALCOHOL,TOT,LT_CAP15,A,1985,13.9,
1320,PRT,ALCOHOL,TOT,LT_CAP15,A,1986,13.5,
1321,PRT,ALCOHOL,TOT,LT_CAP15,A,1987,12.4,
1322,PRT,ALCOHOL,TOT,LT_CAP15,A,1988,12.9,
1323,PRT,ALCOHOL,TOT,LT_CAP15,A,1989,14.6,
1324,PRT,ALCOHOL,TOT,LT_CAP15,A,1990,14.4,
1325,PRT,ALCOHOL,TOT,LT_CAP15,A,1991,14.0,
1326,PRT,ALCOHOL,TOT,LT_CAP15,A,1992,13.6,
1327,PRT,ALCOHOL,TOT,LT_CAP15,A,1993,13.4,
1328,PRT,ALCOHOL,TOT,LT_CAP15,A,1994,13.3,
1329,PRT,ALCOHOL,TOT,LT_CAP15,A,1995,12.8,
1330,PRT,ALCOHOL,TOT,LT_CAP15,A,1996,12.1,
1331,PRT,ALCOHOL,TOT,LT_CAP15,A,1997,11.8,
1332,PRT,ALCOHOL,TOT,LT_CAP15,A,1998,11.7,
1333,PRT,ALCOHOL,TOT,LT_CAP15,A,1999,13.2,
1334,PRT,ALCOHOL,TOT,LT_CAP15,A,2000,12.8,
1335,PRT,ALCOHOL,TOT,LT_CAP15,A,2001,12.6,
1336,PRT,ALCOHOL,TOT,LT_CAP15,A,2002,12.5,
1337,PRT,ALCOHOL,TOT,LT_CAP15,A,2003,12.2,
1338,PRT,ALCOHOL,TOT,LT_CAP15,A,2004,12.3,
1339,PRT,ALCOHOL,TOT,LT_CAP15,A,2005,12.0,
1340,PRT,ALCOHOL,TOT,LT_CAP15,A,2006,11.8,
1341,PRT,ALCOHOL,TOT,LT_CAP15,A,2007,11.5,
1342,PRT,ALCOHOL,TOT,LT_CAP15,A,2008,11.5,
1343,PRT,ALCOHOL,TOT,LT_CAP15,A,2009,11.5,
1344,PRT,ALCOHOL,TOT,LT_CAP15,A,2010,11.3,
1345,PRT,ALCOHOL,TOT,LT_CAP15,A,2011,10.9,
1346,PRT,ALCOHOL,TOT,LT_CAP15,A,2012,9.8,
1347,PRT,ALCOHOL,TOT,LT_CAP15,A,2013,9.5,
1348,PRT,ALCOHOL,TOT,LT_CAP15,A,2014,10.2,
1349,PRT,ALCOHOL,TOT,LT_CAP15,A,2015,10.3,
1350,PRT,ALCOHOL,TOT,LT_CAP15,A,2016,10.4,
1351,PRT,ALCOHOL,TOT,LT_CAP15,A,2017,10.4,
1352,PRT,ALCOHOL,TOT,LT_CAP15,A,2018,10.4,
1353,PRT,ALCOHOL,TOT,LT_CAP15,A,2019,10.4,
1354,SVK,ALCOHOL,TOT,LT_CAP15,A,1960,6.9,
1355,SVK,ALCOHOL,TOT,LT_CAP15,A,1961,7.1,
1356,SVK,ALCOHOL,TOT,LT_CAP15,A,1962,7.4,
1357,SVK,ALCOHOL,TOT,LT_CAP15,A,1963,8.1,
1358,SVK,ALCOHOL,TOT,LT_CAP15,A,1964,9.3,
1359,SVK,ALCOHOL,TOT,LT_CAP15,A,1965,10.5,
1360,SVK,ALCOHOL,TOT,LT_CAP15,A,1966,11.1,
1361,SVK,ALCOHOL,TOT,LT_CAP15,A,1967,11.6,
1362,SVK,ALCOHOL,TOT,LT_CAP15,A,1968,11.8,
1363,SVK,ALCOHOL,TOT,LT_CAP15,A,1969,12.2,
1364,SVK,ALCOHOL,TOT,LT_CAP15,A,1970,12.8,
1365,SVK,ALCOHOL,TOT,LT_CAP15,A,1971,13.6,
1366,SVK,ALCOHOL,TOT,LT_CAP15,A,1972,13.8,
1367,SVK,ALCOHOL,TOT,LT_CAP15,A,1973,13.7,
1368,SVK,ALCOHOL,TOT,LT_CAP15,A,1974,13.8,
1369,SVK,ALCOHOL,TOT,LT_CAP15,A,1975,14.3,
1370,SVK,ALCOHOL,TOT,LT_CAP15,A,1976,14.1,
1371,SVK,ALCOHOL,TOT,LT_CAP15,A,1977,14.9,
1372,SVK,ALCOHOL,TOT,LT_CAP15,A,1978,14.9,
1373,SVK,ALCOHOL,TOT,LT_CAP15,A,1979,14.1,
1374,SVK,ALCOHOL,TOT,LT_CAP15,A,1980,14.5,
1375,SVK,ALCOHOL,TOT,LT_CAP15,A,1981,14.5,
1376,SVK,ALCOHOL,TOT,LT_CAP15,A,1982,14.7,
1377,SVK,ALCOHOL,TOT,LT_CAP15,A,1983,14.2,
1378,SVK,ALCOHOL,TOT,LT_CAP15,A,1984,13.9,
1379,SVK,ALCOHOL,TOT,LT_CAP15,A,1985,13.9,
1380,SVK,ALCOHOL,TOT,LT_CAP15,A,1986,13.2,
1381,SVK,ALCOHOL,TOT,LT_CAP15,A,1987,13.3,
1382,SVK,ALCOHOL,TOT,LT_CAP15,A,1988,12.9,
1383,SVK,ALCOHOL,TOT,LT_CAP15,A,1989,13.0,
1384,SVK,ALCOHOL,TOT,LT_CAP15,A,1990,13.4,
1385,SVK,ALCOHOL,TOT,LT_CAP15,A,1991,13.7,
1386,SVK,ALCOHOL,TOT,LT_CAP15,A,1992,12.7,
1387,SVK,ALCOHOL,TOT,LT_CAP15,A,1993,12.1,
1388,SVK,ALCOHOL,TOT,LT_CAP15,A,1994,10.6,
1389,SVK,ALCOHOL,TOT,LT_CAP15,A,1995,10.3,
1390,SVK,ALCOHOL,TOT,LT_CAP15,A,1996,10.7,
1391,SVK,ALCOHOL,TOT,LT_CAP15,A,1997,10.8,
1392,SVK,ALCOHOL,TOT,LT_CAP15,A,1998,10.0,
1393,SVK,ALCOHOL,TOT,LT_CAP15,A,1999,10.0,
1394,SVK,ALCOHOL,TOT,LT_CAP15,A,2000,11.0,
1395,SVK,ALCOHOL,TOT,LT_CAP15,A,2001,10.8,
1396,SVK,ALCOHOL,TOT,LT_CAP15,A,2002,10.8,
1397,SVK,ALCOHOL,TOT,LT_CAP15,A,2003,9.9,
1398,SVK,ALCOHOL,TOT,LT_CAP15,A,2004,10.1,
1399,SVK,ALCOHOL,TOT,LT_CAP15,A,2005,11.0,
1400,SVK,ALCOHOL,TOT,LT_CAP15,A,2006,10.6,
1401,SVK,ALCOHOL,TOT,LT_CAP15,A,2007,10.7,
1402,SVK,ALCOHOL,TOT,LT_CAP15,A,2008,11.2,
1403,SVK,ALCOHOL,TOT,LT_CAP15,A,2009,10.7,
1404,SVK,ALCOHOL,TOT,LT_CAP15,A,2010,10.1,
1405,SVK,ALCOHOL,TOT,LT_CAP15,A,2011,10.2,
1406,SVK,ALCOHOL,TOT,LT_CAP15,A,2012,10.1,
1407,SVK,ALCOHOL,TOT,LT_CAP15,A,2013,9.9,
1408,SVK,ALCOHOL,TOT,LT_CAP15,A,2014,10.1,
1409,SVK,ALCOHOL,TOT,LT_CAP15,A,2015,10.2,
1410,SVK,ALCOHOL,TOT,LT_CAP15,A,2016,9.9,
1411,SVK,ALCOHOL,TOT,LT_CAP15,A,2017,9.7,
1412,SVK,ALCOHOL,TOT,LT_CAP15,A,2018,10.1,
1413,SVK,ALCOHOL,TOT,LT_CAP15,A,2019,10.3,
1414,SVK,ALCOHOL,TOT,LT_CAP15,A,2020,10.2,
1415,SVK,ALCOHOL,TOT,LT_CAP15,A,2021,9.6,
1416,ESP,ALCOHOL,TOT,LT_CAP15,A,1962,14.6,
1417,ESP,ALCOHOL,TOT,LT_CAP15,A,1963,13.6,
1418,ESP,ALCOHOL,TOT,LT_CAP15,A,1964,13.9,
1419,ESP,ALCOHOL,TOT,LT_CAP15,A,1965,14.6,
1420,ESP,ALCOHOL,TOT,LT_CAP15,A,1966,16.0,
1421,ESP,ALCOHOL,TOT,LT_CAP15,A,1967,14.5,
1422,ESP,ALCOHOL,TOT,LT_CAP15,A,1968,14.9,
1423,ESP,ALCOHOL,TOT,LT_CAP15,A,1969,15.2,
1424,ESP,ALCOHOL,TOT,LT_CAP15,A,1970,15.3,
1425,ESP,ALCOHOL,TOT,LT_CAP15,A,1971,15.1,
1426,ESP,ALCOHOL,TOT,LT_CAP15,A,1972,16.3,
1427,ESP,ALCOHOL,TOT,LT_CAP15,A,1973,18.0,
1428,ESP,ALCOHOL,TOT,LT_CAP15,A,1974,18.4,
1429,ESP,ALCOHOL,TOT,LT_CAP15,A,1975,18.5,
1430,ESP,ALCOHOL,TOT,LT_CAP15,A,1976,17.9,
1431,ESP,ALCOHOL,TOT,LT_CAP15,A,1977,17.1,
1432,ESP,ALCOHOL,TOT,LT_CAP15,A,1978,18.3,
1433,ESP,ALCOHOL,TOT,LT_CAP15,A,1979,17.7,
1434,ESP,ALCOHOL,TOT,LT_CAP15,A,1980,17.7,
1435,ESP,ALCOHOL,TOT,LT_CAP15,A,1981,16.8,
1436,ESP,ALCOHOL,TOT,LT_CAP15,A,1982,16.2,
1437,ESP,ALCOHOL,TOT,LT_CAP15,A,1983,16.2,
1438,ESP,ALCOHOL,TOT,LT_CAP15,A,1984,14.5,
1439,ESP,ALCOHOL,TOT,LT_CAP15,A,1985,14.5,
1440,ESP,ALCOHOL,TOT,LT_CAP15,A,1986,14.4,
1441,ESP,ALCOHOL,TOT,LT_CAP15,A,1987,14.4,
1442,ESP,ALCOHOL,TOT,LT_CAP15,A,1988,13.5,
1443,ESP,ALCOHOL,TOT,LT_CAP15,A,1989,13.3,
1444,ESP,ALCOHOL,TOT,LT_CAP15,A,1990,12.9,
1445,ESP,ALCOHOL,TOT,LT_CAP15,A,1991,12.8,
1446,ESP,ALCOHOL,TOT,LT_CAP15,A,1992,12.1,
1447,ESP,ALCOHOL,TOT,LT_CAP15,A,1993,11.6,
1448,ESP,ALCOHOL,TOT,LT_CAP15,A,1994,11.3,
1449,ESP,ALCOHOL,TOT,LT_CAP15,A,1995,11.0,
1450,ESP,ALCOHOL,TOT,LT_CAP15,A,1996,10.8,
1451,ESP,ALCOHOL,TOT,LT_CAP15,A,1997,11.6,
1452,ESP,ALCOHOL,TOT,LT_CAP15,A,1998,11.5,
1453,ESP,ALCOHOL,TOT,LT_CAP15,A,1999,11.3,
1454,ESP,ALCOHOL,TOT,LT_CAP15,A,2000,11.8,
1455,ESP,ALCOHOL,TOT,LT_CAP15,A,2001,12.4,
1456,ESP,ALCOHOL,TOT,LT_CAP15,A,2002,10.7,
1457,ESP,ALCOHOL,TOT,LT_CAP15,A,2003,11.4,
1458,ESP,ALCOHOL,TOT,LT_CAP15,A,2004,11.7,
1459,ESP,ALCOHOL,TOT,LT_CAP15,A,2005,11.9,
1460,ESP,ALCOHOL,TOT,LT_CAP15,A,2006,11.9,
1461,ESP,ALCOHOL,TOT,LT_CAP15,A,2007,11.1,
1462,ESP,ALCOHOL,TOT,LT_CAP15,A,2008,10.2,
1463,ESP,ALCOHOL,TOT,LT_CAP15,A,2009,10.0,
1464,ESP,ALCOHOL,TOT,LT_CAP15,A,2010,9.8,
1465,ESP,ALCOHOL,TOT,LT_CAP15,A,2011,9.6,
1466,ESP,ALCOHOL,TOT,LT_CAP15,A,2012,9.4,
1467,ESP,ALCOHOL,TOT,LT_CAP15,A,2013,9.2,
1468,ESP,ALCOHOL,TOT,LT_CAP15,A,2014,9.5,
1469,ESP,ALCOHOL,TOT,LT_CAP15,A,2015,10.4,
1470,ESP,ALCOHOL,TOT,LT_CAP15,A,2016,10.9,
1471,ESP,ALCOHOL,TOT,LT_CAP15,A,2017,10.9,
1472,ESP,ALCOHOL,TOT,LT_CAP15,A,2018,10.4,
1473,ESP,ALCOHOL,TOT,LT_CAP15,A,2019,10.7,
1474,ESP,ALCOHOL,TOT,LT_CAP15,A,2020,8.7,E
1475,ESP,ALCOHOL,TOT,LT_CAP15,A,2021,10.5,E
1476,SWE,ALCOHOL,TOT,LT_CAP15,A,1960,4.8,
1477,SWE,ALCOHOL,TOT,LT_CAP15,A,1961,5.1,
1478,SWE,ALCOHOL,TOT,LT_CAP15,A,1962,5.1,
1479,SWE,ALCOHOL,TOT,LT_CAP15,A,1963,5.1,
1480,SWE,ALCOHOL,TOT,LT_CAP15,A,1964,5.4,
1481,SWE,ALCOHOL,TOT,LT_CAP15,A,1965,5.7,
1482,SWE,ALCOHOL,TOT,LT_CAP15,A,1966,6.0,
1483,SWE,ALCOHOL,TOT,LT_CAP15,A,1967,6.3,
1484,SWE,ALCOHOL,TOT,LT_CAP15,A,1968,6.6,
1485,SWE,ALCOHOL,TOT,LT_CAP15,A,1969,7.0,
1486,SWE,ALCOHOL,TOT,LT_CAP15,A,1970,7.2,
1487,SWE,ALCOHOL,TOT,LT_CAP15,A,1971,7.0,
1488,SWE,ALCOHOL,TOT,LT_CAP15,A,1972,7.3,
1489,SWE,ALCOHOL,TOT,LT_CAP15,A,1973,7.0,
1490,SWE,ALCOHOL,TOT,LT_CAP15,A,1974,7.4,
1491,SWE,ALCOHOL,TOT,LT_CAP15,A,1975,7.6,
1492,SWE,ALCOHOL,TOT,LT_CAP15,A,1976,7.7,
1493,SWE,ALCOHOL,TOT,LT_CAP15,A,1977,7.3,
1494,SWE,ALCOHOL,TOT,LT_CAP15,A,1978,7.0,
1495,SWE,ALCOHOL,TOT,LT_CAP15,A,1979,7.1,
1496,SWE,ALCOHOL,TOT,LT_CAP15,A,1980,6.7,
1497,SWE,ALCOHOL,TOT,LT_CAP15,A,1981,6.3,
1498,SWE,ALCOHOL,TOT,LT_CAP15,A,1982,6.4,
1499,SWE,ALCOHOL,TOT,LT_CAP15,A,1983,6.1,
1500,SWE,ALCOHOL,TOT,LT_CAP15,A,1984,6.0,
1501,SWE,ALCOHOL,TOT,LT_CAP15,A,1985,6.1,
1502,SWE,ALCOHOL,TOT,LT_CAP15,A,1986,6.3,
1503,SWE,ALCOHOL,TOT,LT_CAP15,A,1987,6.2,
1504,SWE,ALCOHOL,TOT,LT_CAP15,A,1988,6.4,
1505,SWE,ALCOHOL,TOT,LT_CAP15,A,1989,6.5,
1506,SWE,ALCOHOL,TOT,LT_CAP15,A,1990,6.4,
1507,SWE,ALCOHOL,TOT,LT_CAP15,A,1991,6.3,
1508,SWE,ALCOHOL,TOT,LT_CAP15,A,1992,6.3,
1509,SWE,ALCOHOL,TOT,LT_CAP15,A,1993,6.2,
1510,SWE,ALCOHOL,TOT,LT_CAP15,A,1994,6.3,
1511,SWE,ALCOHOL,TOT,LT_CAP15,A,1995,6.2,
1512,SWE,ALCOHOL,TOT,LT_CAP15,A,1996,6.0,
1513,SWE,ALCOHOL,TOT,LT_CAP15,A,1997,5.9,
1514,SWE,ALCOHOL,TOT,LT_CAP15,A,1998,5.8,
1515,SWE,ALCOHOL,TOT,LT_CAP15,A,1999,6.1,
1516,SWE,ALCOHOL,TOT,LT_CAP15,A,2000,6.2,
1517,SWE,ALCOHOL,TOT,LT_CAP15,A,2001,6.5,
1518,SWE,ALCOHOL,TOT,LT_CAP15,A,2002,6.9,
1519,SWE,ALCOHOL,TOT,LT_CAP15,A,2003,6.9,
1520,SWE,ALCOHOL,TOT,LT_CAP15,A,2004,6.5,
1521,SWE,ALCOHOL,TOT,LT_CAP15,A,2005,6.5,
1522,SWE,ALCOHOL,TOT,LT_CAP15,A,2006,6.8,
1523,SWE,ALCOHOL,TOT,LT_CAP15,A,2007,7.0,
1524,SWE,ALCOHOL,TOT,LT_CAP15,A,2008,7.0,
1525,SWE,ALCOHOL,TOT,LT_CAP15,A,2009,7.3,
1526,SWE,ALCOHOL,TOT,LT_CAP15,A,2010,7.4,
1527,SWE,ALCOHOL,TOT,LT_CAP15,A,2011,7.3,
1528,SWE,ALCOHOL,TOT,LT_CAP15,A,2012,7.2,
1529,SWE,ALCOHOL,TOT,LT_CAP15,A,2013,7.3,
